x,y
23.650000,23.153326
23.660000,23.163757
23.670000,23.174235
23.680000,23.184762
23.690000,23.195337
23.700000,23.205960
23.710000,23.216632
23.720000,23.227351
23.730000,23.238119
23.740000,23.248935
23.750000,23.259800
23.760000,23.270713
23.770000,23.281674
23.780000,23.292683
23.790000,23.303741
23.800000,23.314848
23.810000,23.326003
23.820000,23.337207
23.830000,23.348459
23.840000,23.359760
23.850000,23.371109
23.860000,23.382507
23.870000,23.393954
23.880000,23.405450
23.890000,23.416994
23.900000,23.428587
23.910000,23.440230
23.920000,23.451920
23.930000,23.463660
23.940000,23.475449
23.950000,23.487287
23.960000,23.499173
23.970000,23.511109
23.980000,23.523094
23.990000,23.535128
24.000000,23.547211
24.010000,23.559343
24.020000,23.571524
24.030000,23.583753
24.040000,23.596030
24.050000,23.608355
24.060000,23.620727
24.070000,23.633145
24.080000,23.645609
24.090000,23.658120
24.100000,23.670675
24.110000,23.683276
24.120000,23.695921
24.130000,23.708611
24.140000,23.721344
24.150000,23.734120
24.160000,23.746939
24.170000,23.759801
24.180000,23.772705
24.190000,23.785650
24.200000,23.798636
24.210000,23.811664
24.220000,23.824731
24.230000,23.837839
24.240000,23.850986
24.250000,23.864172
24.260000,23.877397
24.270000,23.890660
24.280000,23.903960
24.290000,23.917299
24.300000,23.930674
24.310000,23.944086
24.320000,23.957534
24.330000,23.971017
24.340000,23.984536
24.350000,23.998090
24.360000,24.011679
24.370000,24.025301
24.380000,24.038957
24.390000,24.052646
24.400000,24.066368
24.410000,24.080123
24.420000,24.093909
24.430000,24.107727
24.440000,24.121576
24.450000,24.135456
24.460000,24.149366
24.470000,24.163306
24.480000,24.177275
24.490000,24.191273
24.500000,24.205300
24.510000,24.219355
24.520000,24.233438
24.530000,24.247548
24.540000,24.261685
24.550000,24.275849
24.560000,24.290038
24.570000,24.304254
24.580000,24.318494
24.590000,24.332760
24.600000,24.347049
24.610000,24.361363
24.620000,24.375700
24.630000,24.390061
24.640000,24.404444
24.650000,24.418849
24.660000,24.433276
24.670000,24.447725
24.680000,24.462195
24.690000,24.476685
24.700000,24.491196
24.710000,24.505726
24.720000,24.520276
24.730000,24.534845
24.740000,24.549432
24.750000,24.564037
24.760000,24.578660
24.770000,24.593300
24.780000,24.607958
24.790000,24.622631
24.800000,24.637320
24.810000,24.652026
24.820000,24.666746
24.830000,24.681481
24.840000,24.696230
24.850000,24.710993
24.860000,24.725770
24.870000,24.740560
24.880000,24.755362
24.890000,24.770177
24.900000,24.785003
24.910000,24.799841
24.920000,24.814690
24.930000,24.829549
24.940000,24.844418
24.950000,24.859298
24.960000,24.874186
24.970000,24.889083
24.980000,24.903989
24.990000,24.918903
25.000000,24.933824
25.010000,24.948753
25.020000,24.963688
25.030000,24.978629
25.040000,24.993576
25.050000,25.008529
25.060000,25.023486
25.070000,25.038447
25.080000,25.053413
25.090000,25.068381
25.100000,25.083352
25.110000,25.098326
25.120000,25.113302
25.130000,25.128278
25.140000,25.143256
25.150000,25.158234
25.160000,25.173212
25.170000,25.188190
25.180000,25.203166
25.190000,25.218141
25.200000,25.233114
25.210000,25.248084
25.220000,25.263051
25.230000,25.278015
25.240000,25.292974
25.250000,25.307929
25.260000,25.322880
25.270000,25.337825
25.280000,25.352763
25.290000,25.367696
25.300000,25.382621
25.310000,25.397540
25.320000,25.412450
25.330000,25.427352
25.340000,25.442245
25.350000,25.457129
25.360000,25.472003
25.370000,25.486866
25.380000,25.501719
25.390000,25.516561
25.400000,25.531390
25.410000,25.546208
25.420000,25.561013
25.430000,25.575804
25.440000,25.590582
25.450000,25.605346
25.460000,25.620095
25.470000,25.634829
25.480000,25.649547
25.490000,25.664249
25.500000,25.678935
25.510000,25.693603
25.520000,25.708254
25.530000,25.722886
25.540000,25.737500
25.550000,25.752096
25.560000,25.766671
25.570000,25.781227
25.580000,25.795762
25.590000,25.810276
25.600000,25.824768
25.610000,25.839239
25.620000,25.853687
25.630000,25.868112
25.640000,25.882514
25.650000,25.896892
25.660000,25.911245
25.670000,25.925574
25.680000,25.939877
25.690000,25.954154
25.700000,25.968405
25.710000,25.982629
25.720000,25.996826
25.730000,26.010995
25.740000,26.025136
25.750000,26.039248
25.760000,26.053331
25.770000,26.067384
25.780000,26.081407
25.790000,26.095399
25.800000,26.109360
25.810000,26.123289
25.820000,26.137186
25.830000,26.151051
25.840000,26.164882
25.850000,26.178680
25.860000,26.192443
25.870000,26.206172
25.880000,26.219866
25.890000,26.233524
25.900000,26.247146
25.910000,26.260732
25.920000,26.274281
25.930000,26.287792
25.940000,26.301265
25.950000,26.314700
25.960000,26.328096
25.970000,26.341452
25.980000,26.354768
25.990000,26.368044
26.000000,26.381279
26.010000,26.394473
26.020000,26.407625
26.030000,26.420735
26.040000,26.433804
26.050000,26.446831
26.060000,26.459816
26.070000,26.472759
26.080000,26.485660
26.090000,26.498519
26.100000,26.511335
26.110000,26.524109
26.120000,26.536840
26.130000,26.549529
26.140000,26.562175
26.150000,26.574778
26.160000,26.587338
26.170000,26.599855
26.180000,26.612329
26.190000,26.624759
26.200000,26.637146
26.210000,26.649490
26.220000,26.661790
26.230000,26.674046
26.240000,26.686259
26.250000,26.698427
26.260000,26.710552
26.270000,26.722632
26.280000,26.734668
26.290000,26.746660
26.300000,26.758607
26.310000,26.770510
26.320000,26.782368
26.330000,26.794182
26.340000,26.805950
26.350000,26.817674
26.360000,26.829352
26.370000,26.840985
26.380000,26.852573
26.390000,26.864116
26.400000,26.875613
26.410000,26.887064
26.420000,26.898470
26.430000,26.909830
26.440000,26.921144
26.450000,26.932412
26.460000,26.943634
26.470000,26.954809
26.480000,26.965938
26.490000,26.977021
26.500000,26.988058
26.510000,26.999047
26.520000,27.009990
26.530000,27.020886
26.540000,27.031735
26.550000,27.042537
26.560000,27.053291
26.570000,27.063999
26.580000,27.074659
26.590000,27.085271
26.600000,27.095836
26.610000,27.106354
26.620000,27.116823
26.630000,27.127244
26.640000,27.137618
26.650000,27.147943
26.660000,27.158220
26.670000,27.168449
26.680000,27.178629
26.690000,27.188761
26.700000,27.198844
26.710000,27.208878
26.720000,27.218864
26.730000,27.228800
26.740000,27.238688
26.750000,27.248526
26.760000,27.258315
26.770000,27.268054
26.780000,27.277744
26.790000,27.287385
26.800000,27.296975
26.810000,27.306516
26.820000,27.316007
26.830000,27.325448
26.840000,27.334839
26.850000,27.344179
26.860000,27.353470
26.870000,27.362709
26.880000,27.371899
26.890000,27.381037
26.900000,27.390125
26.910000,27.399162
26.920000,27.408148
26.930000,27.417083
26.940000,27.425967
26.950000,27.434799
26.960000,27.443580
26.970000,27.452309
26.980000,27.460987
26.990000,27.469614
27.000000,27.478188
27.010000,27.486711
27.020000,27.495182
27.030000,27.503601
27.040000,27.511970
27.050000,27.520289
27.060000,27.528558
27.070000,27.536776
27.080000,27.544946
27.090000,27.553066
27.100000,27.561138
27.110000,27.569162
27.120000,27.577138
27.130000,27.585067
27.140000,27.592948
27.150000,27.600783
27.160000,27.608571
27.170000,27.616314
27.180000,27.624011
27.190000,27.631662
27.200000,27.639269
27.210000,27.646831
27.220000,27.654349
27.230000,27.661824
27.240000,27.669255
27.250000,27.676643
27.260000,27.683989
27.270000,27.691292
27.280000,27.698553
27.290000,27.705773
27.300000,27.712952
27.310000,27.720090
27.320000,27.727187
27.330000,27.734245
27.340000,27.741263
27.350000,27.748242
27.360000,27.755181
27.370000,27.762083
27.380000,27.768946
27.390000,27.775771
27.400000,27.782559
27.410000,27.789310
27.420000,27.796024
27.430000,27.802702
27.440000,27.809344
27.450000,27.815950
27.460000,27.822522
27.470000,27.829058
27.480000,27.835560
27.490000,27.842028
27.500000,27.848463
27.510000,27.854864
27.520000,27.861232
27.530000,27.867567
27.540000,27.873870
27.550000,27.880142
27.560000,27.886382
27.570000,27.892591
27.580000,27.898769
27.590000,27.904917
27.600000,27.911035
27.610000,27.917123
27.620000,27.923182
27.630000,27.929213
27.640000,27.935214
27.650000,27.941188
27.660000,27.947134
27.670000,27.953053
27.680000,27.958944
27.690000,27.964809
27.700000,27.970648
27.710000,27.976461
27.720000,27.982248
27.730000,27.988010
27.740000,27.993748
27.750000,27.999461
27.760000,28.005150
27.770000,28.010816
27.780000,28.016458
27.790000,28.022077
27.800000,28.027674
27.810000,28.033249
27.820000,28.038801
27.830000,28.044333
27.840000,28.049843
27.850000,28.055333
27.860000,28.060802
27.870000,28.066252
27.880000,28.071682
27.890000,28.077093
27.900000,28.082485
27.910000,28.087858
27.920000,28.093214
27.930000,28.098552
27.940000,28.103872
27.950000,28.109176
27.960000,28.114463
27.970000,28.119734
27.980000,28.124989
27.990000,28.130229
28.000000,28.135453
28.010000,28.140663
28.020000,28.145858
28.030000,28.151040
28.040000,28.156209
28.050000,28.161365
28.060000,28.166509
28.070000,28.171641
28.080000,28.176762
28.090000,28.181873
28.100000,28.186973
28.110000,28.192064
28.120000,28.197145
28.130000,28.202218
28.140000,28.207283
28.150000,28.212340
28.160000,28.217390
28.170000,28.222434
28.180000,28.227471
28.190000,28.232503
28.200000,28.237530
28.210000,28.242552
28.220000,28.247570
28.230000,28.252585
28.240000,28.257596
28.250000,28.262605
28.260000,28.267612
28.270000,28.272618
28.280000,28.277622
28.290000,28.282626
28.300000,28.287630
28.310000,28.292635
28.320000,28.297640
28.330000,28.302647
28.340000,28.307656
28.350000,28.312668
28.360000,28.317683
28.370000,28.322701
28.380000,28.327723
28.390000,28.332750
28.400000,28.337782
28.410000,28.342820
28.420000,28.347863
28.430000,28.352913
28.440000,28.357971
28.450000,28.363036
28.460000,28.368109
28.470000,28.373191
28.480000,28.378281
28.490000,28.383382
28.500000,28.388493
28.510000,28.393614
28.520000,28.398746
28.530000,28.403891
28.540000,28.409047
28.550000,28.414216
28.560000,28.419398
28.570000,28.424594
28.580000,28.429804
28.590000,28.435029
28.600000,28.440269
28.610000,28.445525
28.620000,28.450797
28.630000,28.456086
28.640000,28.461392
28.650000,28.466716
28.660000,28.472058
28.670000,28.477419
28.680000,28.482799
28.690000,28.488199
28.700000,28.493619
28.710000,28.499060
28.720000,28.504523
28.730000,28.510007
28.740000,28.515513
28.750000,28.521043
28.760000,28.526596
28.770000,28.532172
28.780000,28.537773
28.790000,28.543399
28.800000,28.549050
28.810000,28.554727
28.820000,28.560430
28.830000,28.566161
28.840000,28.571919
28.850000,28.577704
28.860000,28.583518
28.870000,28.589361
28.880000,28.595234
28.890000,28.601136
28.900000,28.607069
28.910000,28.613033
28.920000,28.619028
28.930000,28.625055
28.940000,28.631115
28.950000,28.637207
28.960000,28.643333
28.970000,28.649494
28.980000,28.655688
28.990000,28.661918
29.000000,28.668183
29.010000,28.674484
29.020000,28.680822
29.030000,28.687195
29.040000,28.693606
29.050000,28.700053
29.060000,28.706536
29.070000,28.713057
29.080000,28.719616
29.090000,28.726211
29.100000,28.732845
29.110000,28.739516
29.120000,28.746225
29.130000,28.752972
29.140000,28.759758
29.150000,28.766582
29.160000,28.773444
29.170000,28.780346
29.180000,28.787287
29.190000,28.794266
29.200000,28.801285
29.210000,28.808344
29.220000,28.815443
29.230000,28.822581
29.240000,28.829759
29.250000,28.836978
29.260000,28.844237
29.270000,28.851537
29.280000,28.858877
29.290000,28.866259
29.300000,28.873681
29.310000,28.881145
29.320000,28.888650
29.330000,28.896197
29.340000,28.903786
29.350000,28.911417
29.360000,28.919090
29.370000,28.926806
29.380000,28.934564
29.390000,28.942364
29.400000,28.950208
29.410000,28.958095
29.420000,28.966024
29.430000,28.973998
29.440000,28.982015
29.450000,28.990075
29.460000,28.998180
29.470000,29.006329
29.480000,29.014522
29.490000,29.022760
29.500000,29.031042
29.510000,29.039369
29.520000,29.047741
29.530000,29.056158
29.540000,29.064621
29.550000,29.073129
29.560000,29.081683
29.570000,29.090283
29.580000,29.098929
29.590000,29.107621
29.600000,29.116359
29.610000,29.125144
29.620000,29.133976
29.630000,29.142855
29.640000,29.151781
29.650000,29.160754
29.660000,29.169775
29.670000,29.178843
29.680000,29.187959
29.690000,29.197124
29.700000,29.206336
29.710000,29.215597
29.720000,29.224906
29.730000,29.234264
29.740000,29.243671
29.750000,29.253127
29.760000,29.262632
29.770000,29.272186
29.780000,29.281791
29.790000,29.291444
29.800000,29.301148
29.810000,29.310902
29.820000,29.320707
29.830000,29.330561
29.840000,29.340467
29.850000,29.350423
29.860000,29.360430
29.870000,29.370488
29.880000,29.380598
29.890000,29.390759
29.900000,29.400972
29.910000,29.411237
29.920000,29.421554
29.930000,29.431923
29.940000,29.442345
29.950000,29.452819
29.960000,29.463345
29.970000,29.473925
29.980000,29.484558
29.990000,29.495244
30.000000,29.505984
30.010000,29.516777
30.020000,29.527624
30.030000,29.538523
30.040000,29.549475
30.050000,29.560480
30.060000,29.571537
30.070000,29.582645
30.080000,29.593805
30.090000,29.605016
30.100000,29.616277
30.110000,29.627590
30.120000,29.638952
30.130000,29.650364
30.140000,29.661826
30.150000,29.673337
30.160000,29.684896
30.170000,29.696505
30.180000,29.708161
30.190000,29.719866
30.200000,29.731618
30.210000,29.743417
30.220000,29.755263
30.230000,29.767157
30.240000,29.779096
30.250000,29.791081
30.260000,29.803112
30.270000,29.815189
30.280000,29.827311
30.290000,29.839477
30.300000,29.851688
30.310000,29.863943
30.320000,29.876241
30.330000,29.888584
30.340000,29.900969
30.350000,29.913397
30.360000,29.925868
30.370000,29.938381
30.380000,29.950936
30.390000,29.963533
30.400000,29.976171
30.410000,29.988849
30.420000,30.001569
30.430000,30.014329
30.440000,30.027128
30.450000,30.039968
30.460000,30.052847
30.470000,30.065764
30.480000,30.078721
30.490000,30.091716
30.500000,30.104749
30.510000,30.117820
30.520000,30.130928
30.530000,30.144074
30.540000,30.157256
30.550000,30.170475
30.560000,30.183730
30.570000,30.197021
30.580000,30.210348
30.590000,30.223710
30.600000,30.237106
30.610000,30.250538
30.620000,30.264003
30.630000,30.277503
30.640000,30.291036
30.650000,30.304603
30.660000,30.318203
30.670000,30.331835
30.680000,30.345500
30.690000,30.359197
30.700000,30.372925
30.710000,30.386685
30.720000,30.400476
30.730000,30.414298
30.740000,30.428151
30.750000,30.442034
30.760000,30.455946
30.770000,30.469888
30.780000,30.483860
30.790000,30.497860
30.800000,30.511889
30.810000,30.525946
30.820000,30.540031
30.830000,30.554143
30.840000,30.568283
30.850000,30.582450
30.860000,30.596644
30.870000,30.610864
30.880000,30.625110
30.890000,30.639382
30.900000,30.653680
30.910000,30.668002
30.920000,30.682349
30.930000,30.696721
30.940000,30.711117
30.950000,30.725536
30.960000,30.739979
30.970000,30.754446
30.980000,30.768935
30.990000,30.783447
31.000000,30.797981
31.010000,30.812537
31.020000,30.827114
31.030000,30.841713
31.040000,30.856331
31.050000,30.870970
31.060000,30.885628
31.070000,30.900304
31.080000,30.914999
31.090000,30.929712
31.100000,30.944442
31.110000,30.959189
31.120000,30.973952
31.130000,30.988731
31.140000,31.003525
31.150000,31.018333
31.160000,31.033156
31.170000,31.047993
31.180000,31.062842
31.190000,31.077704
31.200000,31.092578
31.210000,31.107464
31.220000,31.122361
31.230000,31.137268
31.240000,31.152185
31.250000,31.167112
31.260000,31.182048
31.270000,31.196992
31.280000,31.211944
31.290000,31.226904
31.300000,31.241870
31.310000,31.256843
31.320000,31.271822
31.330000,31.286806
31.340000,31.301795
31.350000,31.316788
31.360000,31.331785
31.370000,31.346785
31.380000,31.361788
31.390000,31.376793
31.400000,31.391800
31.410000,31.406808
31.420000,31.421817
31.430000,31.436825
31.440000,31.451834
31.450000,31.466841
31.460000,31.481848
31.470000,31.496852
31.480000,31.511854
31.490000,31.526853
31.500000,31.541848
31.510000,31.556839
31.520000,31.571826
31.530000,31.586808
31.540000,31.601784
31.550000,31.616754
31.560000,31.631718
31.570000,31.646674
31.580000,31.661623
31.590000,31.676564
31.600000,31.691496
31.610000,31.706419
31.620000,31.721332
31.630000,31.736235
31.640000,31.751127
31.650000,31.766008
31.660000,31.780877
31.670000,31.795734
31.680000,31.810578
31.690000,31.825408
31.700000,31.840225
31.710000,31.855028
31.720000,31.869815
31.730000,31.884587
31.740000,31.899343
31.750000,31.914083
31.760000,31.928806
31.770000,31.943511
31.780000,31.958198
31.790000,31.972867
31.800000,31.987517
31.810000,32.002147
31.820000,32.016757
31.830000,32.031346
31.840000,32.045915
31.850000,32.060462
31.860000,32.074986
31.870000,32.089488
31.880000,32.103967
31.890000,32.118422
31.900000,32.132852
31.910000,32.147258
31.920000,32.161639
31.930000,32.175994
31.940000,32.190323
31.950000,32.204624
31.960000,32.218899
31.970000,32.233146
31.980000,32.247364
31.990000,32.261553
32.000000,32.275713
32.010000,32.289843
32.020000,32.303943
32.030000,32.318012
32.040000,32.332051
32.050000,32.346059
32.060000,32.360036
32.070000,32.373981
32.080000,32.387895
32.090000,32.401776
32.100000,32.415626
32.110000,32.429443
32.120000,32.443228
32.130000,32.456980
32.140000,32.470698
32.150000,32.484384
32.160000,32.498035
32.170000,32.511653
32.180000,32.525237
32.190000,32.538787
32.200000,32.552302
32.210000,32.565782
32.220000,32.579227
32.230000,32.592637
32.240000,32.606011
32.250000,32.619350
32.260000,32.632652
32.270000,32.645918
32.280000,32.659148
32.290000,32.672341
32.300000,32.685497
32.310000,32.698616
32.320000,32.711697
32.330000,32.724741
32.340000,32.737746
32.350000,32.750713
32.360000,32.763642
32.370000,32.776532
32.380000,32.789384
32.390000,32.802196
32.400000,32.814968
32.410000,32.827701
32.420000,32.840394
32.430000,32.853047
32.440000,32.865659
32.450000,32.878231
32.460000,32.890762
32.470000,32.903252
32.480000,32.915700
32.490000,32.928107
32.500000,32.940472
32.510000,32.952795
32.520000,32.965075
32.530000,32.977313
32.540000,32.989508
32.550000,33.001660
32.560000,33.013769
32.570000,33.025834
32.580000,33.037855
32.590000,33.049832
32.600000,33.061765
32.610000,33.073653
32.620000,33.085497
32.630000,33.097295
32.640000,33.109048
32.650000,33.120756
32.660000,33.132418
32.670000,33.144034
32.680000,33.155603
32.690000,33.167127
32.700000,33.178603
32.710000,33.190032
32.720000,33.201415
32.730000,33.212749
32.740000,33.224036
32.750000,33.235276
32.760000,33.246466
32.770000,33.257609
32.780000,33.268703
32.790000,33.279748
32.800000,33.290743
32.810000,33.301689
32.820000,33.312586
32.830000,33.323433
32.840000,33.334229
32.850000,33.344976
32.860000,33.355671
32.870000,33.366316
32.880000,33.376909
32.890000,33.387451
32.900000,33.397942
32.910000,33.408381
32.920000,33.418767
32.930000,33.429102
32.940000,33.439383
32.950000,33.449612
32.960000,33.459788
32.970000,33.469911
32.980000,33.479980
32.990000,33.489995
33.000000,33.499956
33.010000,33.509863
33.020000,33.519716
33.030000,33.529515
33.040000,33.539261
33.050000,33.548953
33.060000,33.558592
33.070000,33.568179
33.080000,33.577713
33.090000,33.587195
33.100000,33.596625
33.110000,33.606003
33.120000,33.615330
33.130000,33.624605
33.140000,33.633829
33.150000,33.643003
33.160000,33.652127
33.170000,33.661200
33.180000,33.670223
33.190000,33.679197
33.200000,33.688121
33.210000,33.696996
33.220000,33.705822
33.230000,33.714599
33.240000,33.723328
33.250000,33.732009
33.260000,33.740642
33.270000,33.749227
33.280000,33.757765
33.290000,33.766255
33.300000,33.774699
33.310000,33.783097
33.320000,33.791448
33.330000,33.799752
33.340000,33.808011
33.350000,33.816225
33.360000,33.824393
33.370000,33.832516
33.380000,33.840594
33.390000,33.848627
33.400000,33.856617
33.410000,33.864562
33.420000,33.872463
33.430000,33.880321
33.440000,33.888135
33.450000,33.895907
33.460000,33.903636
33.470000,33.911322
33.480000,33.918966
33.490000,33.926568
33.500000,33.934128
33.510000,33.941646
33.520000,33.949124
33.530000,33.956560
33.540000,33.963956
33.550000,33.971311
33.560000,33.978626
33.570000,33.985901
33.580000,33.993136
33.590000,34.000332
33.600000,34.007489
33.610000,34.014606
33.620000,34.021685
33.630000,34.028726
33.640000,34.035728
33.650000,34.042693
33.660000,34.049619
33.670000,34.056509
33.680000,34.063361
33.690000,34.070176
33.700000,34.076955
33.710000,34.083697
33.720000,34.090403
33.730000,34.097073
33.740000,34.103708
33.750000,34.110307
33.760000,34.116871
33.770000,34.123401
33.780000,34.129895
33.790000,34.136356
33.800000,34.142782
33.810000,34.149174
33.820000,34.155533
33.830000,34.161859
33.840000,34.168151
33.850000,34.174411
33.860000,34.180638
33.870000,34.186832
33.880000,34.192995
33.890000,34.199126
33.900000,34.205225
33.910000,34.211293
33.920000,34.217331
33.930000,34.223337
33.940000,34.229313
33.950000,34.235258
33.960000,34.241174
33.970000,34.247060
33.980000,34.252916
33.990000,34.258743
34.000000,34.264541
34.010000,34.270310
34.020000,34.276052
34.030000,34.281765
34.040000,34.287452
34.050000,34.293111
34.060000,34.298745
34.070000,34.304353
34.080000,34.309936
34.090000,34.315494
34.100000,34.321028
34.110000,34.326539
34.120000,34.332027
34.130000,34.337492
34.140000,34.342935
34.150000,34.348357
34.160000,34.353758
34.170000,34.359139
34.180000,34.364499
34.190000,34.369841
34.200000,34.375163
34.210000,34.380467
34.220000,34.385753
34.230000,34.391022
34.240000,34.396275
34.250000,34.401511
34.260000,34.406731
34.270000,34.411936
34.280000,34.417126
34.290000,34.422302
34.300000,34.427465
34.310000,34.432614
34.320000,34.437751
34.330000,34.442876
34.340000,34.447989
34.350000,34.453091
34.360000,34.458182
34.370000,34.463264
34.380000,34.468336
34.390000,34.473399
34.400000,34.478453
34.410000,34.483500
34.420000,34.488539
34.430000,34.493572
34.440000,34.498598
34.450000,34.503618
34.460000,34.508632
34.470000,34.513642
34.480000,34.518648
34.490000,34.523650
34.500000,34.528649
34.510000,34.533644
34.520000,34.538638
34.530000,34.543630
34.540000,34.548621
34.550000,34.553611
34.560000,34.558601
34.570000,34.563591
34.580000,34.568582
34.590000,34.573575
34.600000,34.578570
34.610000,34.583567
34.620000,34.588567
34.630000,34.593570
34.640000,34.598578
34.650000,34.603590
34.660000,34.608607
34.670000,34.613630
34.680000,34.618659
34.690000,34.623694
34.700000,34.628737
34.710000,34.633787
34.720000,34.638845
34.730000,34.643912
34.740000,34.648989
34.750000,34.654075
34.760000,34.659171
34.770000,34.664278
34.780000,34.669396
34.790000,34.674526
34.800000,34.679669
34.810000,34.684824
34.820000,34.689993
34.830000,34.695176
34.840000,34.700373
34.850000,34.705585
34.860000,34.710812
34.870000,34.716055
34.880000,34.721315
34.890000,34.726592
34.900000,34.731887
34.910000,34.737199
34.920000,34.742530
34.930000,34.747880
34.940000,34.753250
34.950000,34.758640
34.960000,34.764050
34.970000,34.769482
34.980000,34.774935
34.990000,34.780411
35.000000,34.785909
35.010000,34.791430
35.020000,34.796976
35.030000,34.802544
35.040000,34.808137
35.050000,34.813755
35.060000,34.819397
35.070000,34.825065
35.080000,34.830757
35.090000,34.836476
35.100000,34.842220
35.110000,34.847991
35.120000,34.853788
35.130000,34.859613
35.140000,34.865464
35.150000,34.871343
35.160000,34.877250
35.170000,34.883185
35.180000,34.889149
35.190000,34.895141
35.200000,34.901162
35.210000,34.907213
35.220000,34.913293
35.230000,34.919403
35.240000,34.925544
35.250000,34.931715
35.260000,34.937917
35.270000,34.944150
35.280000,34.950415
35.290000,34.956712
35.300000,34.963040
35.310000,34.969402
35.320000,34.975795
35.330000,34.982222
35.340000,34.988683
35.350000,34.995176
35.360000,35.001704
35.370000,35.008266
35.380000,35.014863
35.390000,35.021494
35.400000,35.028161
35.410000,35.034863
35.420000,35.041601
35.430000,35.048375
35.440000,35.055186
35.450000,35.062033
35.460000,35.068917
35.470000,35.075839
35.480000,35.082798
35.490000,35.089795
35.500000,35.096830
35.510000,35.103904
35.520000,35.111017
35.530000,35.118169
35.540000,35.125360
35.550000,35.132591
35.560000,35.139862
35.570000,35.147174
35.580000,35.154526
35.590000,35.161919
35.600000,35.169354
35.610000,35.176830
35.620000,35.184348
35.630000,35.191908
35.640000,35.199511
35.650000,35.207157
35.660000,35.214845
35.670000,35.222577
35.680000,35.230353
35.690000,35.238173
35.700000,35.246038
35.710000,35.253947
35.720000,35.261901
35.730000,35.269900
35.740000,35.277945
35.750000,35.286035
35.760000,35.294172
35.770000,35.302356
35.780000,35.310586
35.790000,35.318863
35.800000,35.327188
35.810000,35.335560
35.820000,35.343981
35.830000,35.352450
35.840000,35.360967
35.850000,35.369533
35.860000,35.378149
35.870000,35.386814
35.880000,35.395529
35.890000,35.404295
35.900000,35.413110
35.910000,35.421977
35.920000,35.430894
35.930000,35.439863
35.940000,35.448884
35.950000,35.457957
35.960000,35.467082
35.970000,35.476259
35.980000,35.485490
35.990000,35.494774
36.000000,35.504111
36.010000,35.513502
36.020000,35.522947
36.030000,35.532445
36.040000,35.541996
36.050000,35.551601
36.060000,35.561258
36.070000,35.570969
36.080000,35.580731
36.090000,35.590546
36.100000,35.600413
36.110000,35.610333
36.120000,35.620303
36.130000,35.630326
36.140000,35.640400
36.150000,35.650525
36.160000,35.660701
36.170000,35.670927
36.180000,35.681205
36.190000,35.691533
36.200000,35.701911
36.210000,35.712339
36.220000,35.722817
36.230000,35.733345
36.240000,35.743922
36.250000,35.754549
36.260000,35.765225
36.270000,35.775949
36.280000,35.786723
36.290000,35.797544
36.300000,35.808415
36.310000,35.819333
36.320000,35.830300
36.330000,35.841314
36.340000,35.852376
36.350000,35.863485
36.360000,35.874641
36.370000,35.885845
36.380000,35.897095
36.390000,35.908392
36.400000,35.919735
36.410000,35.931125
36.420000,35.942561
36.430000,35.954043
36.440000,35.965570
36.450000,35.977143
36.460000,35.988761
36.470000,36.000425
36.480000,36.012133
36.490000,36.023886
36.500000,36.035684
36.510000,36.047526
36.520000,36.059413
36.530000,36.071343
36.540000,36.083317
36.550000,36.095335
36.560000,36.107396
36.570000,36.119501
36.580000,36.131648
36.590000,36.143839
36.600000,36.156072
36.610000,36.168348
36.620000,36.180665
36.630000,36.193026
36.640000,36.205428
36.650000,36.217871
36.660000,36.230357
36.670000,36.242883
36.680000,36.255451
36.690000,36.268060
36.700000,36.280709
36.710000,36.293400
36.720000,36.306130
36.730000,36.318901
36.740000,36.331712
36.750000,36.344563
36.760000,36.357453
36.770000,36.370383
36.780000,36.383352
36.790000,36.396361
36.800000,36.409408
36.810000,36.422494
36.820000,36.435618
36.830000,36.448781
36.840000,36.461982
36.850000,36.475221
36.860000,36.488497
36.870000,36.501812
36.880000,36.515163
36.890000,36.528552
36.900000,36.541978
36.910000,36.555441
36.920000,36.568940
36.930000,36.582476
36.940000,36.596048
36.950000,36.609656
36.960000,36.623300
36.970000,36.636980
36.980000,36.650695
36.990000,36.664445
37.000000,36.678231
37.010000,36.692052
37.020000,36.705906
37.030000,36.719795
37.040000,36.733718
37.050000,36.747673
37.060000,36.761660
37.070000,36.775680
37.080000,36.789730
37.090000,36.803812
37.100000,36.817924
37.110000,36.832066
37.120000,36.846237
37.130000,36.860437
37.140000,36.874665
37.150000,36.888921
37.160000,36.903205
37.170000,36.917515
37.180000,36.931851
37.190000,36.946213
37.200000,36.960601
37.210000,36.975013
37.220000,36.989449
37.230000,37.003909
37.240000,37.018392
37.250000,37.032898
37.260000,37.047426
37.270000,37.061976
37.280000,37.076547
37.290000,37.091138
37.300000,37.105750
37.310000,37.120382
37.320000,37.135032
37.330000,37.149701
37.340000,37.164388
37.350000,37.179093
37.360000,37.193815
37.370000,37.208553
37.380000,37.223308
37.390000,37.238078
37.400000,37.252863
37.410000,37.267662
37.420000,37.282476
37.430000,37.297303
37.440000,37.312143
37.450000,37.326996
37.460000,37.341860
37.470000,37.356736
37.480000,37.371623
37.490000,37.386520
37.500000,37.401428
37.510000,37.416345
37.520000,37.431270
37.530000,37.446204
37.540000,37.461146
37.550000,37.476096
37.560000,37.491052
37.570000,37.506015
37.580000,37.520983
37.590000,37.535957
37.600000,37.550935
37.610000,37.565918
37.620000,37.580905
37.630000,37.595895
